text,label,,
"Semoga penjaranya tidak kaya di hotel,,,",2,,
Bedaaa yah kalo penmpilan maling kelas kakap ma maling motor. <U+0001F622><U+0001F622><U+0001F622>,1,,
Orang kaya saja masih mau korupsi.....tamak <U+261D><U+261D>,0,,
Pemerintah. SDh janji yg korupsi bansos masa pandemi vonis mati...maaf saya JD emosi .denger nya,1,,
"@Ahmad Yani˜ 

Sama2.....sy juga emosi tingkat dewa <U+0001F62D>",0,,
Ya karena ada yg bisa dikorupsi lha kita kalau rakyat jelata apa yg mau dikorupsi <U+0001F602><U+0001F602><U+0001F602>,1,,
"@Ahmad Yani˜ .   ..


P

    ....
..












..l


.   ....





P",1,,
Rakyat Sudah lelah dengan produk hukum di negeri ini.....,0,,
1:04:20 malah ngerap wkwk,1,,
makanya itu ngapain kok ngerap,1,,
Siapa jg KOROPTIE  harus di hukum apa lagi dalam covip 19 ini HUKUM BERAT kasihan rakyat jg miskin ..,0,,
Masha allah teganya di saat rakyat kesusahan begini masih tega dikorop juga . ngeri nya perbuatan ini jgn ada yg mengulangi nya kasian rakyat,0,,
"Lah cuman 12 tahun, tu kasus baru yang ngebakar bengkel yang menyebabkan 3 orang meninggal hukuman mati. ini yang rugi cuma 3 orang hukuman mati, lah itu yang merugikan seluruh rakyat. 12 tahun tau gak itu gak adil.",0,,
Kenapa cuman 12 taon <U+0001F62D>,1,,
Alhamdulillah...,2,,
Bawa semua yang tersangkut korupsi bansos kepenjara. Biar jera,0,,
"MANA YANG JANJINYA AKAN HUKUM MATI PEJABAT KORUP SAAT PANDEMI HEY PEMERINTAH... 
JANJI DOANG AKSI KGK ADA",0,,
Kumur-kumur yg aku dengar,1,,
Hukum mati koruptor!!!,0,,
Gak usah diberikan grasi jahatnya pol,0,,
"Kenapa para pejabat ngk tegas dgn jalur hukum yg tegak dan tegas itu pasal para koruptor, rakyat jadi...super sakit hati, sebab para pejabat bermain mata duit korupsi",0,,
Ada uangmu maka bebas lah kau di negara ini.... semasa ayam suka jagung amanlah kita wkwk,1,,
Gini amat tinggal di negara pay to win,1,,
@Al Farizi˜ pay to win yaaa..dimana top up nya gaesss...wkwkwkw sa ae luu,1,,
"mensos kok masih 'RAKOOOOES' BanSos!!! 

Serakah Pool....! 
Hukuman masih berdasar sungkan alias pakewuh... Kog guru sih... 
Seharusnya seumur hidup /hukum mati.",0,,
"Total korupsi dengan harga bandar narkoba dengan nominal sekian yg  sama2 dapat merusak generasi dan membunuh generasi bangsa kok tp jenis hukumannya kok berbeda ya..

Dr tindak korupsi jelas dapat menyebabkan kematian kepada masyarakat miskin banyak juga itu..

Koruptor Sekali hukuman penjara cman bberapa tahun juga nnti dpt diskon atau remisi..",0,,
"tolong dong terroris, lapas koruptor dibom",0,,
"Cukup teriak,Aku nkri,aku pancasilais,aku mendita di penjara,,dan masuk geng kepala kerbau,maka koruptor akan di bela oleh partai paling koruptor..",0,,
"Gw kira di hukum mati eeeeeh cuma 12 tahun denda Gope hahaaaa
Hakimnya mimpi....gw tabok juga lu Kim biar melek <U+0001F602>",0,,
"Harusnya dia dikasih STATELESS aja.. biar gak dapat haknya sebagai warga negara Indonesia. Ke negara lain gak di anggap juga.

Negara lagi susah dibikin kacau sama korupsinya dia..",1,,
"Pingin dengar kabar koruptor dihukum mati kemarin malah dengar kabar koruptor diberi remisi, payah rupanya wacana hukuman mati untuk pelaku kejahatan korupsi di masa Pandemi cuma lipstik belaka, payah <U+0001F44E>",0,,
KATANYA MAU DUHUKUM MATI.,0,,
"tuntutan jaksa saja sangat rendah cuma 11th.
Pasal2 nya tidak pakai Covid19 bencana nasional non alam.
Yahhhh harap maklum
Belum lagi banding dan remisi2",1,,
live nya knp gangguan......,1,,
indonesia maju jika koruptor di hukum mati. karena mereka maling uang rakyat yg susah.,1,,
"JULIARI BATUBARA KALAU KAMU GENTLE MAN, TERIMA VONIS ITU TIDAK USAH BANDING KASASI DAN LAIN2. SAYA TANTANG KALAU KAMU GENTLEMAN TERIMA 12 TAHUN !!!! JANGAN CUMAN MINTA MAAF DOANG.... SEMUA ORANG JUGA BISA !!!",1,,
dulu ada yang ngomong korupsi dana covid hukuman mati...????,1,,
Beberapa bulan kemudian ada remisi wkwkwkwk,1,,
Janji Firli koruptor bansos di hukum mati ngibul juga eh...malah KPK yg di matikan,1,,
Kalooo gakk dihukummm secara kerasss gakk abisss korupsi di negri ini,1,,
This is THE FUNNY COUNTRY !,1,,
Hukumannya d tmbah penggal tangan bisa gak sih,1,,
"Menyakiti hati rakyat, 12 tahun, dengan alasan sudah dibully masyarakat indonesia, yen iso bully sampe mati orang kayak gt",0,,
Hukum mati dong...ktnya hukumn mati buat yg korup dikala pandemi...,0,,
"Pencuri kau, kami haramkan di darah dan dagingmu",0,,
"Maling!! ...maling.!!!.. Malinggg!!! woy ada maling yang mau disidang ,",0,,
"wkwkwkwk andai kata negara ini memiliki kepala, mungkin kepala negara ini pusing gara"" liatin hukum di negri ini, enak banget jd koruptor di indonesia, besok kalau gw di kasik jabatan gw korup sebesar hutang negara ini, biar gw kaya raya, paling hukumannya 3 bulan. kan bisa lobi sana lobi sini. pemerintahan kepala ber otak kambing.!!!!!",0,,
Apakah akan di hukum mati ato hukum nya yg mati,1,,
Wow <U+0001F604>,1,,
Korupsi dana bangsos seharusny dihukum mati.. Ah.. Hukum kita permainan basi.. Itu bermain mata para pejabat... Siapa yg ngk hijau dgn duit... Kayak film india,0,,
Buat apa sidang. Di kasih tau kalo cuman buat kecewa rakyat....,1,,
HrsNya.......hukuman mati......biar para koruptor kapok.......bukan hukuman berjalan......maksud hukuman berjalan ialah.....nanti dipotong2 remisi dan lain2 ujung2nya hukuman anggap enteng,0,,
Harusnya hukuman 20 th katena pejabat negara,1,,
Sita semua hartanya...buat dia semiskin miskinnya.,0,,
Harusnya Sseumur hidup hukumannya....agar ada efek jera...,0,,
HUKUM MATI AJA PAK <U+0001F92D>,0,,
"Yg jadi keluarga nya apa engga malu ya punya kepala keluarga kaya gini ?? Astaga banyak lho hak orang2 diambil di kondisi yg lagi carut marut ini , mbok yo jadi manusia jangan tamak sudah lebih dari berkecukupan masih aja korupsi , ingat hukum Akhirat lebih pedih pak",0,,
Ringan banget 12 tahun korupsi bansos blom dpt potongan hari raya remisi,1,,
Wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkkwkwkkwkwkkwkwkwkwkwkwkwkkwkwkwkkwkwkwkwkkwkwkkwkwkwkwkkwkwkwkwkwkkwkwkwkwkwkwkwkkwkwkwkkwkwkwkkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwk LAND,1,,
kenakan kalau cuma d hukum duit koruppnya berapa ??? hukum mati aja biar bersih negara ini dengan para koruptor,0,,
Sidang online kena gangguan sinyal..!!!,1,,
hello pemerintah yg terhormat kami rakyat jelata menginginkan khusus untuk yg korupsi duit rakyat kami minta untuk di hukum seberat2nya dan klu bole hukuman mati atau seumurhidup dan tidak di berikan kasasi dan buat miskin seumur hidupnya!!!,0,,
Ni orang kalau di negara lain udah di hukum mati.,1,,
"Seharus.a hakim ini membuat foting dari rakyat

Masak kasiahan ama maling

Salam hakim jari tengah<U+0001F595>",1,,
"Susah bang, korup semua <U+0001F602>",1,,
"@Tegar Bima Adhitya˜ heran d negri ini  lebih baik gx usah ada pengadilaan klo kayak gini model hakim.a


Sama aja hakim sekarang kayak sampah",0,,
kenapa vonis korupsi hy 12 tahun bukannya hukuman mati atau seumur hidup biar pejabat yg korupsi jera dan buat miskin sepanjang hidupnya klu hy hukuman segitu semua pejabat tak akan takut untuk korupsi!!!,1,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Hukum mati koruptor<U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620><U+0001F620>,0,,
Keceh Duwet.. ngrugeke rakyat bangsa dan negara.dimasa pandemi layak dihukum modar,0,,
Hukum mati koruptor<U+0001F620>,0,,
Diberi hukuman mati aja disaat rakyat sedang dalam kesusahan menghadapi pandemi covid 19.demi dapat bantuan dari pemerintah kok dgn tega2 nya simenteri ini mengkorupsi uang utk rakyat.dimana letak hati nuraninya sang menteri koruptor ini.lagian janji pemerintah bisa kena hukuman mati tapi nyatanya mana.cuma hanya dihukum 12 thn.paling2 hanya 6 tahun aja sdh bebas akibat banyaknya remisi2,0,,
Apa sih ini audionya kacau parah,0,,
"Ini semua sandiwara amatiran
 Sekedar buat nenangin rakyat.  dijamin ujung ujung nya persis pinangki. Diskon masa hukuman dan remisi berkali kali. apalagi jelas dia melindungi nama nama besar yg berbagi nikmat korupsi.....12 th? Paling jg  jadi 2 th...tunggu dan lihat",1,,
Malu bgt anak istrinya  <U+0001F61C><U+0001F61C>,1,,
semoga azab pedih.pelaku dan keluarganya... korup bansos sembako ini segera di ijabah ya Allah....miskinkan ....hukum karma yg pedih....buat Mentri ini...penggasak bansos buat mayrakat..yg sedang kesusahan..disaat pandemi ini.,0,,
Kasian di bebaskan saja...tp suruh pidato di depan rakyat...pling langsung ...di kroyok,1,,
"Hrus, nya hukuman mati ... Karena yg di korupsi uang bansos menyangkut rakyat kecil...yg sedang kelaparan. Rela antri uang bansos untuk makan",0,,
Bedil ndase....,0,,
Apa kabar hukuman mati,0,,
Pancung,0,,
"Bismillah ... 

<U+064A><U+0670><U+06E4><U+0640><U+0627><U+064E><U+064A><U+0651><U+064F><U+0647><U+064E><U+0627> <U+0627><U+0644><U+0651><U+064E><U+0630><U+0650><U+064A><U+06E1><U+0646><U+064E> <U+0627><U+0670><U+0645><U+064E><U+0646><U+064F><U+0648><U+06E1><U+0627> <U+0644><U+064E><U+0627> <U+062A><U+064E><U+0627><U+06E1><U+0643><U+064F><U+0644><U+064F><U+0648><U+06E1><U+06E4><U+0627> <U+0627><U+064E><U+0645><U+06E1><U+0648><U+064E><U+0627><U+0644><U+064E><U+0640><U+0643><U+064F><U+0645><U+06E1> <U+0628><U+064E><U+064A><U+06E1><U+0646><U+064E><U+0643><U+064F><U+0645><U+06E1> <U+0628><U+0650><U+0627><U+0644><U+06E1><U+0628><U+064E><U+0627><U+0637><U+0650><U+0644><U+0650> <U+0627><U+0650><U+0644><U+0651><U+064E><U+0627><U+06E4> <U+0627><U+064E><U+0646><U+06E1> <U+062A><U+064E><U+0643><U+064F><U+0648><U+06E1><U+0646><U+064E> <U+062A><U+0650><U+062C><U+064E><U+0627><U+0631><U+064E><U+0629><U+064B> <U+0639><U+064E><U+0646><U+06E1> <U+062A><U+064E><U+0631><U+064E><U+0627><U+0636><U+064D> <U+0645><U+0651><U+0650><U+0646><U+06E1><U+0643><U+064F><U+0645><U+06E1><U+200C> <U+06DA> <U+0648><U+064E><U+0644><U+064E><U+0627> <U+062A><U+064E><U+0642><U+06E1><U+062A><U+064F><U+0644><U+064F><U+0648><U+06E1><U+06E4><U+0627> <U+0627><U+064E><U+0646><U+06E1><U+0640><U+0641><U+064F><U+0633><U+064E><U+0643><U+064F><U+0645><U+06E1><U+200C><U+0615> <U+0627><U+0650><U+0646><U+0651><U+064E> <U+0627><U+0644><U+0644><U+0651><U+0670><U+0647><U+064E> <U+0643><U+064E><U+0627><U+0646><U+064E> <U+0628><U+0650><U+0643><U+064F><U+0645><U+06E1> <U+0631><U+064E><U+062D><U+0650><U+064A><U+06E1><U+0645><U+064B><U+0627>

Artinya: ""Wahai orang-orang yang beriman! Janganlah kamu saling memakan harta sesamamu dengan jalan yang batil (tidak benar), kecuali dalam perdagangan yang berlaku atas dasar suka sama suka di antara kamu. Dan janganlah kamu membunuh dirimu. Sungguh, Allah Maha Penyayang kepadamu.""",2,,
"gak masalah dia cuma di penjara 12 thn ,asal bener tuh penjara kaga mewah ,isinya berandal 1penjara rame2,biar ngerasain  penderitaan yg sebenarnya <U+0001F479><U+0001F601><U+0001F44D>",1,,
"Gk mungkin lah brooo, uangnya hasil korupsi masih disimpan, kan bisa bangun hotel dalam lapas dia wkwkw",1,,
"Mensos kok Rakus bansos!!! 
Serakah dan tega Pool..milk rakyat diembat juga. 12 tahun?  Pantas saja masih byk pejabat yg bancakan uang rakyat yg makin sengsara. Prihatin.. Besaran yg dijatuhkan masih berdasar pakewuh... Sungkan... Alamaaak!!!!  Keadilan juga sedang diserang covid... Melemah.",0,,
"Katanya korupsi dimasa bencana dihukum mati..
Manasaa?",1,,
Preeetttttt ...tukang ngibul lo percaya.,0,,
Matiin aja kenapa sih,0,,
12 tahun juga di hotel dia mah,1,,
Wey pantas saja sy ga pernah dapet bansos duit nya ditelen orang berdasi sy jg anak bangsa sy jg punya hak? Tolong hukum nya yg bener jgn disamakan dengan maling ayam?,1,,
Penjara udah kyk kost2an,1,,
Wkwk,1,,
"12 thn penjara???
Wkwkwkkwwkwkwkwkwkk

Mana nih yg dlu pernah bacod klo korupsi duit bansos bakal kena hukuman mati..???
Koq diem ngga bacod lagi,apa kemaren pas lagi ngomong cm lagi prank,atau emang tukang ngibul..!!!",0,,
Mantab..hakim yg Adil dan berani mengambil keputusan,2,,
"Adil dr mana nya????12 thn tdk setimpal dgn kelakuan si iblis yg menyengsarakan rakyat,sudah tau rakyat lagi butuh bantuan krn masa pandemi,si iblis dgn hatj syaiton nya malah Merampok hak rakyat..
Pantas nya di HUKUM MATI ini iblis.",0,,
DAPat remisi 10 tahun,1,,
<U+0001F602><U+0001F602>abis deh,1,,
Silahkan di bumliy,1,,
Koq malingnya gk pake rompi orange,1,,
Kompas.tv.klw.membaca.yg.bener.supaya.jelas.mentang2.yg.koropsi.partyi.kuasa.klw. nyiarno.kok.kayak.lari.cepat.dasar.kompas.bu..........,0,,
HUKUM MATIIII,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
Hukum mati koruptor,0,,
